genus,species,num_loc,lat_min,lon_min,lat_max,lon_max
Coccobius,pullus,2,-28.8166235,17.0194784,-22.5037497,24.991639
Coccobius,reticulatus,7,14.5203896,57.0036901,30.3308401,80.859666
Coccobius,seminotus,4,-20.275945,32.2166578,15.9500319,100.83273
Coccobius,stanfordi,3,-6.8699696,-118.7559973,36.7014631,-75.0458514
Coccobius,subflavus,5,-20.275945,35.7878438,22.3511148,100.83273
Coccobius,subterraneus,1,40.7696272,44.6736646,40.7696272,44.6736646
Coccobius,sumbarensis,1,39.3763807,59.3924609,39.3763807,59.3924609
Coccobius,superbus,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccobius,sybariticus,1,42.6384261,12.674297,42.6384261,12.674297
Coccobius,townsendi,2,-31.7613364,-75.0458514,-6.8699696,-71.3187696
Coccobius,udakamundus,1,10.9094334,78.3665347,10.9094334,78.3665347
Coccobius,uvae,1,19.1399952,-72.3570971,19.1399952,-72.3570971
Coccobius,varicornis,26,7.878,-124.9999999,55.0,80.7038245875
Coccobius,viggianii,1,42.6384261,12.674297,42.6384261,12.674297
Coccobius,virgilii,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccobius,wuyiensis,1,26.5450001,117.842778,26.5450001,117.842778
Coccobius,zalama,1,27.1303344,80.859666,27.1303344,80.859666
Coccophagoides,abnormicornis,2,-24.7761085,120.9820179,23.9739374,134.755
Coccophagoides,aurithorax,1,-25.2303004,121.0187246,-25.2303004,121.0187246
Coccophagoides,kuwanae,9,23.9739374,-118.7559973,41.6500201,139.2394179
Coccophagoides,orientalis,5,10.9094334,73.7684549,27.1303344,87.6855882
Coccophagoides,regulus,1,-24.7761085,134.755,-24.7761085,134.755
Coccophagoides,rex,2,-31.8759834,144.4588889,-21.9182855,147.2869493
Coccophagoides,singularis,1,-24.7761085,134.755,-24.7761085,134.755
Coccophagoides,utilis,5,-34.9964962,-118.7559973,39.000041,85.906508
Coccophagus,ablusus,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,acanthosceles,2,1.2904527,93.2551303,26.4073841,103.852038
Coccophagus,adumbratus,2,-28.8166235,24.991639,30.8760272,35.0015196
Coccophagus,adustus,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,aethiopis,1,-24.7761085,134.755,-24.7761085,134.755
Coccophagus,aethochreus,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,afrangiatus,1,40.0028028,-4.0031039,40.0028028,-4.0031039
Coccophagus,africanus,1,4.6125522,13.1535811,4.6125522,13.1535811
Coccophagus,albiapicella,1,-34.9964962,-64.9672816,-34.9964962,-64.9672816
Coccophagus,albicoxa,3,8.3096067,-118.7559973,38.7251776,-81.3066245
Coccophagus,albifuniculatus,1,26.5450001,117.842778,26.5450001,117.842778
Coccophagus,amblydon,1,1.5333554,32.2166578,1.5333554,32.2166578
Coccophagus,amoenus,1,14.5203896,75.7223521,14.5203896,75.7223521
Coccophagus,anchoroides,1,26.5450001,117.842778,26.5450001,117.842778
Coccophagus,angolensis,1,-11.8775767,17.5691241,-11.8775767,17.5691241
Coccophagus,anthracinus,5,-28.8166235,-118.7559973,36.7014631,77.2219388
Coccophagus,apricus,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,argenteus,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,argentifascia,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,argentiscutellum,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,argocoxa,2,1.4419683,32.2166578,1.5333554,38.4313975
Coccophagus,assamensis,1,26.4073841,93.2551303,26.4073841,93.2551303
Coccophagus,asterolecanii,1,19.1399952,-72.3570971,19.1399952,-72.3570971
Coccophagus,atratus,3,-28.8166235,-99.1332101,28.6517178,77.2219388
Coccophagus,aurantifrons,1,-31.8759834,147.2869493,-31.8759834,147.2869493
Coccophagus,aureonotus,1,12.1360374,-61.6904044,12.1360374,-61.6904044
Coccophagus,auricaput,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,avetianae,1,40.7696272,44.6736646,40.7696272,44.6736646
Coccophagus,baldassarii,3,-10.3333332,-118.7559973,36.7014631,37.9999668
Coccophagus,bartletti,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,basalis,6,-28.8166235,-118.7559973,36.7014631,38.4313975
Coccophagus,berzeliae,2,-28.8166235,24.991639,30.8760272,35.0015196
Coccophagus,biguttatus,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,bimaculatus,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Coccophagus,bivittatus,10,-34.9964962,-64.9672816,42.6384261,80.859666
Coccophagus,bogoriensis,7,-6.3472901,-64.7603582,32.3018217,106.779011
Coccophagus,brachypterus,1,5.595237,117.0051734,5.595237,117.0051734
Coccophagus,brasiliensis,2,-22.2752761,-44.1588653,-18.5264843,-42.4194149
Coccophagus,brethesi,2,-34.9964962,-64.9672816,-10.3333332,-53.1999999
Coccophagus,brevisetus,1,26.5450001,117.842778,26.5450001,117.842778
Coccophagus,brunneus,1,54.0,-71.9999999,54.0,-71.9999999
Coccophagus,burksi,1,10.90253775,79.9752370356,10.90253775,79.9752370356
Coccophagus,candidus,1,26.4073841,93.2551303,26.4073841,93.2551303
Coccophagus,caophongi,1,13.2904027,108.4265113,13.2904027,108.4265113
Coccophagus,capensis,6,-31.8759834,-118.7559973,37.587794,147.2869493
Coccophagus,caridei,9,-34.9964962,-118.7559973,36.7014631,-41.9294775
Coccophagus,catherinae,3,-28.8166235,24.991639,-19.3022329,34.9144977
Coccophagus,caudatus,1,26.5450001,117.842778,26.5450001,117.842778
Coccophagus,ceroplastae,50,-31.8759834,-157.9752029,47.2037987,179.0122737
Coccophagus,chaetosus,1,13.2904027,108.4265113,13.2904027,108.4265113
Coccophagus,chengtuensis,1,32.41875,102.6366383,32.41875,102.6366383
Coccophagus,chilensis,1,-31.7613364,-71.3187696,-31.7613364,-71.3187696
Coccophagus,chloropulvinariae,2,26.4073841,80.859666,27.1303344,93.2551303
Coccophagus,cinguliventris,3,39.5162234,-89.6884636,44.4308975,-76.9382068
Coccophagus,clavatus,1,15.9240905,80.1863809,15.9240905,80.1863809
Coccophagus,clavellatus,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,coccidarum,2,-2.9814343,23.8222636,-2.9814343,23.8222636
Coccophagus,comperei,2,17.7356214,-4.0031039,40.0028028,9.3238432
Coccophagus,concinnus,1,-34.9964962,-64.9672816,-34.9964962,-64.9672816
Coccophagus,conditus,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,cooperatus,3,23.1357694,109.0,39.0000001,116.0
Coccophagus,copernicus,1,15.9240905,80.1863809,15.9240905,80.1863809
Coccophagus,coracinus,2,1.4419683,32.2166578,1.5333554,38.4313975
Coccophagus,cowperi,19,-28.8166235,-118.7559973,42.6384261,144.2489081
Coccophagus,crenatus,1,26.5450001,117.842778,26.5450001,117.842778
Coccophagus,croconotus,1,8.0300284,-1.080027,8.0300284,-1.080027
Coccophagus,crucigerus,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,cryptus,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,cubaensis,2,19.1399952,-80.8328747,23.0131338,-72.3570971
Coccophagus,debachi,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Coccophagus,desantisi,1,-34.9964962,-64.9672816,-34.9964962,-64.9672816
Coccophagus,desertus,1,39.3763807,59.3924609,39.3763807,59.3924609
Coccophagus,diabolicus,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,diachraceus,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,differens,4,38.9597594,28.5110236,49.4871968,44.0287382
Coccophagus,dilatatus,1,26.5450001,117.842778,26.5450001,117.842778
Coccophagus,diminutus,1,13.2904027,108.4265113,13.2904027,108.4265113
Coccophagus,dius,1,14.5203896,75.7223521,14.5203896,75.7223521
Coccophagus,divisus,1,14.5203896,75.7223521,14.5203896,75.7223521
Coccophagus,eleaphilus,7,-28.8166235,-118.7559973,36.7014631,55.4540146
Coccophagus,emersoni,1,-25.2303004,121.0187246,-25.2303004,121.0187246
Coccophagus,equifuniculatus,1,26.5450001,117.842778,26.5450001,117.842778
Coccophagus,eusaissetiae,4,-28.8166235,-118.7559973,42.6384261,35.0015196
Coccophagus,euxanthodes,3,-33.5991294,106.779011,2.3923759,150.8346571
Coccophagus,excelsus,3,45.9852129,19.0258159,52.0977181,24.6859225
Coccophagus,exiguiventris,1,-19.85161,133.2303375,-19.85161,133.2303375
Coccophagus,fallax,6,-34.9964962,-66.5841245,18.2017809,-41.9294775
Coccophagus,fasciatus,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,femoralis,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Coccophagus,flavescens,1,7.878,80.7038245875,7.878,80.7038245875
Coccophagus,flaviceps,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,flavicorpus,1,15.9240905,80.1863809,15.9240905,80.1863809
Coccophagus,flavidus,2,1.4419683,32.2166578,1.5333554,38.4313975
Coccophagus,flavifrons,6,27.7567667,-105.6077166,40.9699889,77.2219388
Coccophagus,flavoscutellum,2,27.7567667,-81.4639834,37.587794,14.155048
Coccophagus,fletcheri,2,40.7305991,-86.0,50.0000002,-73.9865811
Coccophagus,formicariae,1,26.4073841,93.2551303,26.4073841,93.2551303
Coccophagus,fraternus,11,27.7567667,-105.6077166,43.6211955,-73.9865811
Coccophagus,fumadus,4,10.2188344,76.5119752,20.5431241,92.5771329
Coccophagus,funeralis,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,gahani,2,-28.8166235,24.991639,1.4419683,38.4313975
Coccophagus,ghesquierei,1,-2.9814343,23.8222636,-2.9814343,23.8222636
Coccophagus,gigas,1,47.1817585,19.5060937,47.1817585,19.5060937
Coccophagus,gilvus,1,15.3004543,74.0855134,15.3004543,74.0855134
Coccophagus,gondolae,1,-19.3022329,34.9144977,-19.3022329,34.9144977
Coccophagus,gonzalezi,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Coccophagus,gossypariae,6,40.7305991,-73.9865811,51.15092055,71.4388595155
Coccophagus,graminis,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,gregarius,1,-24.7761085,134.755,-24.7761085,134.755
Coccophagus,grenadensis,2,12.1360374,-99.1332101,19.4325301,-61.6904044
Coccophagus,gurneyi,9,-41.500083,-118.7559973,42.6384261,172.8344077
Coccophagus,hanoiensis,1,13.2904027,108.4265113,13.2904027,108.4265113
Coccophagus,hawaiiensis,17,-28.8166235,-157.9752029,39.9059631,139.2394179
Coccophagus,hemera,4,40.0028028,-4.0031039,59.6749712,14.5208584
Coccophagus,hibisci,1,23.1357694,113.1982688,23.1357694,113.1982688
Coccophagus,hispaniolae,1,19.1399952,-72.3570971,19.1399952,-72.3570971
Coccophagus,immaculatus,8,-31.7613364,-118.7559973,40.9699889,-71.3187696
Coccophagus,impensus,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,indefinitus,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Coccophagus,indochraceus,1,27.1303344,80.859666,27.1303344,80.859666
Coccophagus,inkermani,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,insidiator,22,5.89168285,-118.7559973,63.2467777,143.448533
Coccophagus,insignis,1,26.4073841,93.2551303,26.4073841,93.2551303
Coccophagus,ishiii,6,26.2540493,29.2675469,39.9059631,139.2394179
Coccophagus,isipingoensis,2,-28.8166235,24.991639,1.5333554,32.2166578
Coccophagus,japonicus,10,23.1357694,-118.7559973,39.9059631,139.2394179
Coccophagus,jasnoshae,2,64.6863136,97.7453061,64.6863136,97.7453061
Coccophagus,javensis,1,-6.3472901,106.779011,-6.3472901,106.779011
Coccophagus,kabulensis,1,33.0000866,64.9998468,33.0000866,64.9998468
Coccophagus,kvavadze,1,38.9597594,34.9249653,38.9597594,34.9249653
Coccophagus,lepidus,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,leptospermi,1,-24.7761085,134.755,-24.7761085,134.755
Coccophagus,lii,1,26.5450001,117.842778,26.5450001,117.842778
Coccophagus,longiclavatus,4,14.5203896,75.7223521,27.1303344,93.2551303
Coccophagus,longicornis,1,30.9293211,75.5004841,30.9293211,75.5004841
Coccophagus,longifasciatus,12,-28.8166235,-89.4339808,54.7023545,117.842778
Coccophagus,longipedicellus,2,10.2188344,75.7223521,14.5203896,92.5771329
Coccophagus,lucani,1,-24.7761085,134.755,-24.7761085,134.755
Coccophagus,lucidus,1,36.5748441,139.2394179,36.5748441,139.2394179
Coccophagus,luciensis,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,lunai,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Coccophagus,lutescens,3,-28.8166235,24.991639,26.8105777,73.7684549
Coccophagus,lycimnia,94,-34.9964962,-157.9752029,59.9393657,143.448533
Coccophagus,maculipennis,4,40.3936294,44.0287382,43.0574916,47.7872508
Coccophagus,malthusi,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,mangiferae,3,19.0974031,-80.8328747,23.0131338,-70.3028025
Coccophagus,margaritatus,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,mariformis,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,matsuyamensis,2,36.5748441,12.674297,42.6384261,139.2394179
Coccophagus,meghaianus,1,25.5379432,91.2999102,25.5379432,91.2999102
Coccophagus,merceti,2,28.0000272,-7.3366042,31.1728192,2.9999825
Coccophagus,mexicanus,3,8.3096067,-99.1332101,32.3018217,-64.7603582
Coccophagus,mexicensis,3,-21.9549805,-118.7559973,36.7014631,-49.0232347
Coccophagus,minor,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Coccophagus,mixtus,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,modestus,4,-31.7613364,-100.4458824,39.7837304,24.991639
Coccophagus,multisetae,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,narendrani,1,10.3529588,76.5119752,10.3529588,76.5119752
Coccophagus,neocomperei,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Coccophagus,neserorum,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,nesiotes,2,10.2188344,78.6677428,22.3511148,92.5771329
Coccophagus,nigrans,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Coccophagus,nigricorpus,3,2.3923759,80.1863809,27.1303344,112.8471939
Coccophagus,nigricoxae,1,26.2540493,29.2675469,26.2540493,29.2675469
Coccophagus,nigritus,4,-28.8166235,-118.7559973,36.7014631,38.4313975
Coccophagus,nigropleurum,1,1.5333554,32.2166578,1.5333554,32.2166578
Coccophagus,nipponicus,1,36.5748441,139.2394179,36.5748441,139.2394179
Coccophagus,nubeculus,2,-34.9964962,-71.3187696,-31.7613364,-64.9672816
Coccophagus,nubes,2,-28.8166235,24.991639,-6.5247122,35.7878438
Coccophagus,nympha,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,obscurus,6,41.4299403,-8.0932407,54.7023545,19.5060937
Coccophagus,ochraceus,11,-31.7613364,-157.9752029,36.7014631,80.859666
Coccophagus,oculatipennis,5,-12.2852509,-100.4458824,39.7837304,-41.9294775
Coccophagus,ophicus,1,15.9240905,80.1863809,15.9240905,80.1863809
Coccophagus,palaeolecanii,5,38.9597594,10.4234469,51.0834196,44.0287382
Coccophagus,pallidiceps,3,-34.9964962,-99.1332101,19.4325301,-41.9294775
Coccophagus,pallidis,1,26.5450001,117.842778,26.5450001,117.842778
Coccophagus,parlobatae,1,14.5203896,75.7223521,14.5203896,75.7223521
Coccophagus,pellucidus,1,26.5450001,117.842778,26.5450001,117.842778
Coccophagus,perflavus,2,44.4308975,-89.6884636,54.0,-71.9999999
Coccophagus,perhispidus,2,-21.9182855,77.2219388,28.6517178,144.4588889
Coccophagus,pernigritus,2,-34.9964962,-64.9672816,-12.2115008,-55.5716546
Coccophagus,philippiae,5,-41.500083,24.991639,30.8760272,172.8344077
Coccophagus,physokermis,1,49.7219665,143.448533,49.7219665,143.448533
Coccophagus,piceae,11,38.9597594,14.5208584,59.9393657,143.448533
Coccophagus,pisinnus,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,planus,1,38.6281733,70.8156541,38.6281733,70.8156541
Coccophagus,poei,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,princeps,2,14.5844444,29.4917691,15.9500319,37.9999668
Coccophagus,prinslooi,1,14.5203896,75.7223521,14.5203896,75.7223521
Coccophagus,probus,2,-28.8166235,-118.7559973,36.7014631,24.991639
Coccophagus,propodealis,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Coccophagus,provisus,1,24.0,109.0,24.0,109.0
Coccophagus,proximus,5,38.9597594,24.6859225,47.286747,47.7872508
Coccophagus,pseudococci,13,10.2188344,73.7684549,35.000074,104.999927
Coccophagus,pseudopulvinariae,1,48.0000047,127.999992,48.0000047,127.999992
Coccophagus,pulchellus,11,39.000041,-4.0031039,54.7023545,21.9999569
Coccophagus,pulcher,1,-24.7761085,134.755,-24.7761085,134.755
Coccophagus,pulcini,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,pulvinariae,13,-31.7613364,-118.7559973,36.7014631,37.9999668
Coccophagus,pumilus,1,13.2904027,108.4265113,13.2904027,108.4265113
Coccophagus,purpureus,1,27.7567667,-81.4639834,27.7567667,-81.4639834
Coccophagus,qenai,1,26.2540493,29.2675469,26.2540493,29.2675469
Coccophagus,quaestor,6,-6.8699696,-99.1332101,55.0000001,-75.0458514
Coccophagus,redini,2,-21.9182855,77.2219388,28.6517178,144.4588889
Coccophagus,restionis,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,rjabovi,3,40.3936294,28.5110236,47.286747,47.7872508
Coccophagus,robustus,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,rosae,1,49.7219665,143.448533,49.7219665,143.448533
Coccophagus,ruizi,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Coccophagus,rusti,7,-28.8166235,-118.7559973,36.7014631,38.4313975
Coccophagus,saintebeauvei,4,-28.8166235,24.991639,15.9500319,38.4313975
Coccophagus,saissetiae,3,-32.8755547,-81.3066245,23.0131338,-56.0201524
Coccophagus,saltator,1,13.2904027,108.4265113,13.2904027,108.4265113
Coccophagus,samarae,1,10.9094334,78.3665347,10.9094334,78.3665347
Coccophagus,scutatus,2,36.7014631,-118.7559973,51.0834196,10.4234469
Coccophagus,scutellaris,40,-34.9964962,-124.9999999,59.9393657,143.448533
Coccophagus,secamonei,1,-18.9249603,46.4416422,-18.9249603,46.4416422
Coccophagus,semiatratus,2,-34.9964962,-64.9672816,-23.3165934,-58.1693444
Coccophagus,semicircularis,17,-32.8755547,-118.7559973,51.0834196,134.755
Coccophagus,sexvittatus,2,14.5203896,75.7223521,23.8143419,77.5340719
Coccophagus,shafeei,1,14.5203896,75.7223521,14.5203896,75.7223521
Coccophagus,shakespearella,1,-25.2303004,121.0187246,-25.2303004,121.0187246
Coccophagus,shillongensis,1,25.5379432,91.2999102,25.5379432,91.2999102
Coccophagus,sibiricus,1,56.6370122,104.719221,56.6370122,104.719221
Coccophagus,signatus,1,41.6809707,44.0287382,41.6809707,44.0287382
Coccophagus,signus,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,silvestrii,8,14.5203896,1.8883335,49.8167003,117.842778
Coccophagus,sostenesi,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Coccophagus,spartanus,1,38.9597594,34.9249653,38.9597594,34.9249653
Coccophagus,specialis,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,speciosus,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,spectabilis,4,-28.8166235,24.991639,15.9500319,38.4313975
Coccophagus,spireae,1,47.2286086,65.2093197,47.2286086,65.2093197
Coccophagus,srilankensis,1,7.878,80.7038245875,7.878,80.7038245875
Coccophagus,subflavescens,1,27.1303344,80.859666,27.1303344,80.859666
Coccophagus,subochraceus,1,-28.8166235,24.991639,-28.8166235,24.991639
Coccophagus,subsignus,1,22.2793278,114.1628131,22.2793278,114.1628131
Coccophagus,sudhiri,1,26.4073841,93.2551303,26.4073841,93.2551303
Coccophagus,tamaulipecus,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Coccophagus,tarongaensis,1,-24.7761085,134.755,-24.7761085,134.755
Coccophagus,teeceeni,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Coccophagus,terani,3,-34.9964962,-64.9672816,-10.3333332,-53.1999999
Coccophagus,tetrastichoides,1,13.2904027,108.4265113,13.2904027,108.4265113
Coccophagus,thanhoaensis,1,13.2904027,108.4265113,13.2904027,108.4265113
Coccophagus,tibialis,2,12.7503486,120.9820179,23.9739374,122.7312101
Coccophagus,timberlakei,1,39.4225192,-111.7143583,39.4225192,-111.7143583
Coccophagus,tobiasi,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Coccophagus,triangulatinotus,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,triguttatus,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,tropicanus,1,19.2000001,109.5999999,19.2000001,109.5999999
Coccophagus,tschirchii,9,2.3923759,75.5004841,34.0476564,112.8471939
Coccophagus,ussuriensis,1,45.0819456,134.726645,45.0819456,134.726645
Coccophagus,varius,4,-28.8166235,12.674297,42.6384261,37.9999668
Coccophagus,vegai,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Coccophagus,viator,1,32.41875,102.6366383,32.41875,102.6366383
Coccophagus,vietnamicus,1,13.2904027,108.4265113,13.2904027,108.4265113
Coccophagus,yoshidae,13,-31.7613364,-118.7559973,39.9059631,139.2394179
Coccophagus,youngi,2,30.8703881,-99.5120985,31.8160381,-92.0071259
Coccophagus,zebratus,2,7.878,76.5119752,10.3529588,80.7038245875
Coccophagus,zeyai,1,10.9094334,78.3665347,10.9094334,78.3665347
Coccophagus,zinniae,1,-34.9964962,-64.9672816,-34.9964962,-64.9672816
Diaspiniphagus,decorus,1,27.1303344,80.859666,27.1303344,80.859666
Diaspiniphagus,fasciativentris,2,40.0796319,-89.4339808,43.6211955,-84.6824345
Diaspiniphagus,forbesi,1,38.6920451,-75.4013314,38.6920451,-75.4013314
Diaspiniphagus,fuscipennis,4,30.8703881,-92.0071259,40.0796319,-76.9382068
Diaspiniphagus,inlacertus,1,-24.7761085,134.755,-24.7761085,134.755
Diaspiniphagus,maculatus,2,35.000074,-118.7559973,36.7014631,104.999927
Diaspiniphagus,moeris,19,26.2540493,-100.4458824,59.6749712,134.726645
Diaspiniphagus,murtfeldtii,8,-34.9964962,-109.6387578,47.3752671,12.674297
Diaspiniphagus,pulchellus,2,18.2017809,-72.3570971,19.1399952,-66.5841245
Dirphys,aphania,1,16.8259793,-88.7600926,16.8259793,-88.7600926
Dirphys,diablejo,1,-6.8699696,-75.0458514,-6.8699696,-75.0458514
Dirphys,encantadora,2,-1.3397667,-99.1332101,19.4325301,-79.3666964
Dirphys,larensis,2,8.0018709,-99.1332101,19.4325301,-66.1109317
Dirphys,mendesi,2,-10.3333332,-99.1332101,19.4325301,-53.1999999
Dirphys,mexicana,2,10.2735633,-99.1332101,19.4325301,-84.0739101
Encarsia,abatei,1,10.2116702,38.6521203,10.2116702,38.6521203
Encarsia,abundantia,2,4.2218417,73.4867968,23.9739374,120.9820179
Encarsia,acaudaleyrodis,4,26.2540493,-15.7464438,32.9407496,73.7684549
Encarsia,accenta,2,-31.8759834,135.6301212,-30.5343664,147.2869493
Encarsia,adela,2,-42.0350669,146.6366887,-31.8759834,147.2869493
Encarsia,adusta,3,-25.2303004,121.0187246,-19.85161,144.4588889
Encarsia,aethes,2,10.2188344,78.6677428,22.3511148,92.5771329
Encarsia,aethiopica,1,10.2116702,38.6521203,10.2116702,38.6521203
Encarsia,aferi,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,affectata,4,13.2904027,102.0,36.5748441,139.2394179
Encarsia,africana,1,1.5333554,32.2166578,1.5333554,32.2166578
Encarsia,albata,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,albiscutellum,5,-21.9182855,78.3665347,27.1303344,144.4588889
Encarsia,alboscutellaris,1,-34.9964962,-64.9672816,-34.9964962,-64.9672816
Encarsia,aldrichi,2,-25.2303004,121.0187246,-19.85161,133.2303375
Encarsia,alemansoori,1,32.9407496,52.9471344,32.9407496,52.9471344
Encarsia,aleurochitonis,8,31.2253441,10.4234469,63.2467777,134.726645
Encarsia,aleurodici,8,-8.4127482,-99.1332101,32.3018217,-38.3087922
Encarsia,aleuroilicis,1,42.6384261,12.674297,42.6384261,12.674297
Encarsia,aleuroplati,2,8.3676771,38.6521203,10.2116702,49.083416
Encarsia,aleurothrixi,2,-21.9549805,-49.0232347,-15.7934035,-47.8823171
Encarsia,aleurotubae,1,42.6384261,12.674297,42.6384261,12.674297
Encarsia,altacima,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,altamira,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,alvaradoi,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,amabilis,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,ameca,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,americana,8,-17.0568695,-118.7559973,36.7014631,-53.1999999
Encarsia,amicula,2,23.1357694,113.1982688,26.5450001,117.842778
Encarsia,ancistrocera,1,23.9739374,120.9820179,23.9739374,120.9820179
Encarsia,ancora,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,andamanica,2,10.2188344,78.6677428,22.3511148,92.5771329
Encarsia,andrewi,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,antennata,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,antiopa,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,aonidiae,1,7.878,80.7038245875,7.878,80.7038245875
Encarsia,arabica,4,25.6242618,12.674297,42.6384261,42.3528328
Encarsia,armata,3,-34.9493036,104.999927,35.000074,138.6076182
Encarsia,armillata,2,-25.2303004,121.0187246,-21.9182855,144.4588889
Encarsia,aseta,7,-25.2303004,-157.9752029,31.2253441,133.2303375
Encarsia,asfar,1,27.1303344,80.859666,27.1303344,80.859666
Encarsia,ashmeadi,1,-31.8759834,147.2869493,-31.8759834,147.2869493
Encarsia,aspidioticola,6,38.9597594,-4.0031039,47.1817585,44.0287382
Encarsia,assamensis,1,26.4073841,93.2551303,26.4073841,93.2551303
Encarsia,asterobemisiae,1,42.6384261,12.674297,42.6384261,12.674297
Encarsia,atlantica,1,28.5306525,-15.7464438,28.5306525,-15.7464438
Encarsia,aurantii,44,-34.9964962,-120.7372569,67.6783253,139.2394179
Encarsia,aureola,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,aurithorax,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,axacaliae,1,32.9407496,52.9471344,32.9407496,52.9471344
Encarsia,azimi,18,-36.5986095,-99.5120985,42.6384261,147.2869493
Encarsia,azteca,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,bangalorensis,1,14.5203896,75.7223521,14.5203896,75.7223521
Encarsia,barracas,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,basicincta,3,-15.7934035,-81.4639834,27.7567667,-47.8823171
Encarsia,bella,4,36.7014631,-118.7559973,43.6211955,-73.9865811
Encarsia,bellottii,1,2.893108,-73.7845142,2.893108,-73.7845142
