Ontario,50.0000002,-86.0
Arkansas,35.2048883,-92.4479107
Connecticut,41.6500201,-72.7342162
Florida,27.7567667,-81.4639834
Georgia,41.6809707,44.0287382
Illinois,40.0796319,-89.4339808
Indiana,40.3270127,-86.1746932
Iowa,41.9216734,-93.3122704
Kansas,38.27312,-98.5821871
Kentucky,37.5726028,-85.155141
Michigan,43.6211955,-84.6824345
Minnesota,45.9896587,-94.6113287
Mississippi,32.9715645,-89.7348496
Missouri,38.7604815,-92.5617874
New Hampshire,43.4849133,-71.6553991
New Jersey,40.0757384,-74.4041621
New York,40.7305991,-73.9865811
North Carolina,35.6729639,-79.0392918
Ohio,40.2253569,-82.6881394
Pennsylvania,40.9699889,-77.727883
Tennessee,35.7730076,-86.282008
Texas,31.8160381,-99.5120985
Utah,39.4225192,-111.7143583
Wisconsin,44.4308975,-89.6884636
