family,genus,species,ref
Encyrtidae,Habrolepis,obscura,2
Encyrtidae,Habrolepis,occidua,1
Encyrtidae,Habrolepis,oppugnati,1
Encyrtidae,Habrolepis,pascuorum,3
Encyrtidae,Habrolepis,rouxi,6
Encyrtidae,Habrolepis,setigera,1
Encyrtidae,Habrolepis,tergrigorianae,1
Encyrtidae,Hambletonia,calvifrons,1
Encyrtidae,Hambletonia,marticephala,1
Encyrtidae,Hambletonia,pilosifrons,1
Encyrtidae,Hambletonia,pseudococcina,1
Encyrtidae,Hambletonia,punctifrons,1
Encyrtidae,Hambletonia,roseni,1
Encyrtidae,Hambletonia,setosifrons,1
Encyrtidae,Hambletonia,squalicephala,1
Encyrtidae,Hambletonia,undulitibiae,1
Encyrtidae,Microterys,aeneiventris,4
Encyrtidae,Microterys,aestivus,5
Encyrtidae,Microterys,africa,2
Encyrtidae,Microterys,agaeus,2
Encyrtidae,Microterys,aldreyi,1
Encyrtidae,Microterys,amamensis,2
Encyrtidae,Microterys,ambulator,1
Encyrtidae,Microterys,anneckei,2
Encyrtidae,Microterys,anomalococci,2
Encyrtidae,Microterys,anomalus,2
Encyrtidae,Microterys,anyangensis,1
Encyrtidae,Microterys,apicipennis,1
Encyrtidae,Microterys,aristotelea,2
Encyrtidae,Microterys,ashkhabadensis,4
Encyrtidae,Microterys,asoris,2
Encyrtidae,Microterys,atturensis,2
Encyrtidae,Microterys,australicus,1
Encyrtidae,Microterys,axius,4
Encyrtidae,Microterys,axonis,2
Encyrtidae,Microterys,bangalorensis,3
Encyrtidae,Microterys,barbarus,5
Encyrtidae,Microterys,bellae,6
Encyrtidae,Microterys,berberus,1
Encyrtidae,Microterys,bizanensis,1
Encyrtidae,Microterys,brachypterus,4
Encyrtidae,Microterys,breviventris,1
Encyrtidae,Microterys,calatia,1
Encyrtidae,Microterys,calyptici,3
Encyrtidae,Microterys,capensis,1
Encyrtidae,Microterys,carpathicus,8
Encyrtidae,Microterys,caudatus,1
Encyrtidae,Microterys,cedrenus,4
Encyrtidae,Microterys,ceroplastae,3
Encyrtidae,Microterys,chaetococci,1
Encyrtidae,Microterys,chalcostomus,5
Encyrtidae,Microterys,chommati,2
Encyrtidae,Microterys,choui,1
Encyrtidae,Microterys,cincticornis,1
Encyrtidae,Microterys,clauseni,3
Encyrtidae,Microterys,cneus,2
Encyrtidae,Microterys,coffeae,1
Encyrtidae,Microterys,colligatus,3
Encyrtidae,Microterys,continentalis,1
Encyrtidae,Microterys,contractus,11
Encyrtidae,Microterys,contumo,1
Encyrtidae,Microterys,crescocci,1
Encyrtidae,Microterys,cuprinus,2
Encyrtidae,Microterys,curio,2
Encyrtidae,Microterys,cyanocephalus,7
Encyrtidae,Microterys,cyzicus,1
Encyrtidae,Microterys,danzigae,6
Encyrtidae,Microterys,darevskii,4
Encyrtidae,Microterys,darganatensis,2
Encyrtidae,Microterys,degeneratus,1
Encyrtidae,Microterys,dichrous,4
Encyrtidae,Microterys,didesmococci,2
Encyrtidae,Microterys,dimorphus,3
Encyrtidae,Microterys,diogenes,1
Encyrtidae,Microterys,ditaeniatus,1
Encyrtidae,Microterys,drosichaphagus,1
Encyrtidae,Microterys,duplicatus,4
Encyrtidae,Microterys,elegans,3
Encyrtidae,Microterys,eleutherococci,3
Encyrtidae,Microterys,ericeri,7
Encyrtidae,Microterys,eridanus,1
Encyrtidae,Microterys,eriococci,4
Encyrtidae,Microterys,erythea,1
Encyrtidae,Microterys,euryas,1
Encyrtidae,Microterys,ferrugineus,3
Encyrtidae,Microterys,flavitibiaris,1
Encyrtidae,Microterys,frugax,1
Encyrtidae,Microterys,fuscicornis,2
Encyrtidae,Microterys,fuscipennis,7
Encyrtidae,Microterys,gansuensis,1
Encyrtidae,Microterys,garibaldia,5
Encyrtidae,Microterys,gilberti,2
Encyrtidae,Microterys,godoyae,3
Encyrtidae,Microterys,haroldi,9
Encyrtidae,Microterys,hei,1
Encyrtidae,Microterys,henna,1
Encyrtidae,Microterys,herbaceus,1
Encyrtidae,Microterys,hermonicus,1
Encyrtidae,Microterys,hesperidum,3
Encyrtidae,Microterys,hortulanus,3
Encyrtidae,Microterys,hunanensis,1
Encyrtidae,Microterys,ilus,4
Encyrtidae,Microterys,imphalensis,1
Encyrtidae,Microterys,incertus,1
Encyrtidae,Microterys,indicus,2
Encyrtidae,Microterys,intermedius,1
Encyrtidae,Microterys,interpunctus,3
Encyrtidae,Microterys,iranicus,2
Encyrtidae,Microterys,ishiii,2
Encyrtidae,Microterys,itylus,5
Encyrtidae,Microterys,japonicus,1
Encyrtidae,Microterys,jiamusiensis,1
Encyrtidae,Microterys,jorhatensis,3
Encyrtidae,Microterys,kenyaensis,2
Encyrtidae,Microterys,kerrichi,2
Encyrtidae,Microterys,kotinskyi,12
Encyrtidae,Microterys,kuwanai,4
Encyrtidae,Microterys,lachni,4
Encyrtidae,Microterys,ladogensis,1
Encyrtidae,Microterys,lehri,1
Encyrtidae,Microterys,liaoi,1
Encyrtidae,Microterys,lii,1
Encyrtidae,Microterys,lilyae,1
Encyrtidae,Microterys,longiclavatus,1
Encyrtidae,Microterys,longifuniculus,4
Encyrtidae,Microterys,lunatus,2
Encyrtidae,Microterys,masii,5
Encyrtidae,Microterys,matritensis,15
Encyrtidae,Microterys,mazzinini,2
Encyrtidae,Microterys,melanostomatus,3
Encyrtidae,Microterys,menapus,1
Encyrtidae,Microterys,mesasiaticus,2
Encyrtidae,Microterys,metaceronemae,1
Encyrtidae,Microterys,mirzai,1
Encyrtidae,Microterys,moneta,1
Encyrtidae,Microterys,monixys,1
Encyrtidae,Microterys,montinus,2
Encyrtidae,Microterys,nanus,1
Encyrtidae,Microterys,narzykulovi,5
Encyrtidae,Microterys,nevoi,1
Encyrtidae,Microterys,newcombi,3
Encyrtidae,Microterys,nicholsoni,1
Encyrtidae,Microterys,nietneri,25
Encyrtidae,Microterys,notus,1
Encyrtidae,Microterys,nuticaudatus,1
Encyrtidae,Microterys,obventionis,1
Encyrtidae,Microterys,okitsuensis,2
Encyrtidae,Microterys,ouasii,1
Encyrtidae,Microterys,ovaliscapus,4
Encyrtidae,Microterys,pavliceki,1
Encyrtidae,Microterys,physokermis,1
Encyrtidae,Microterys,polylaus,2
Encyrtidae,Microterys,postmarginis,1
Encyrtidae,Microterys,potosinus,2
Encyrtidae,Microterys,praedator,1
Encyrtidae,Microterys,priapus,1
Encyrtidae,Microterys,problematicus,4
Encyrtidae,Microterys,provisorius,1
Encyrtidae,Microterys,pseudocrescocci,1
Encyrtidae,Microterys,pseudonietneri,1
Encyrtidae,Microterys,psoraleococci,1
Encyrtidae,Microterys,purpureiventris,3
Encyrtidae,Microterys,roseni,1
Encyrtidae,Microterys,rufofulvus,2
Encyrtidae,Microterys,rufulus,5
Encyrtidae,Microterys,sagaris,1
Encyrtidae,Microterys,sasae,3
Encyrtidae,Microterys,satura,1
Encyrtidae,Microterys,scarlatoi,1
Encyrtidae,Microterys,sceptriger,5
Encyrtidae,Microterys,seyon,1
Encyrtidae,Microterys,shaanxiensis,1
Encyrtidae,Microterys,sinicus,2
Encyrtidae,Microterys,skotasmos,1
Encyrtidae,Microterys,speciosissimus,3
Encyrtidae,Microterys,speciosus,2
Encyrtidae,Microterys,spinozai,2
Encyrtidae,Microterys,steinbergi,1
Encyrtidae,Microterys,stepanovi,6
Encyrtidae,Microterys,subcupratus,7
Encyrtidae,Microterys,sublestus,2
Encyrtidae,Microterys,sugonjaevi,3
Encyrtidae,Microterys,sylvius,16
Encyrtidae,Microterys,tanais,3
Encyrtidae,Microterys,tarumiensis,1
Encyrtidae,Microterys,temporarius,1
Encyrtidae,Microterys,tenuifasciatus,2
Encyrtidae,Microterys,tenuifrons,1
Encyrtidae,Microterys,tessellatus,12
Encyrtidae,Microterys,tianchiensis,4
Encyrtidae,Microterys,tianshanicus,1
Encyrtidae,Microterys,tranusideltus,2
Encyrtidae,Microterys,tranusimarginis,1
Encyrtidae,Microterys,tricoloricornis,10
Encyrtidae,Microterys,triguttatus,2
Encyrtidae,Microterys,trjapitzini,3
Encyrtidae,Microterys,tshumakovae,1
Encyrtidae,Microterys,turanicus,5
Encyrtidae,Microterys,tymi,1
Encyrtidae,Microterys,ulmi,1
Encyrtidae,Microterys,unicoloris,4
Encyrtidae,Microterys,varicoloris,1
Encyrtidae,Microterys,vashlovanicus,1
Encyrtidae,Microterys,vecoris,1
Encyrtidae,Microterys,veolia,1
Encyrtidae,Microterys,vichrenkoi,1
Encyrtidae,Microterys,vitripennis,1
Encyrtidae,Microterys,vladimiri,1
Encyrtidae,Microterys,wasseri,1
Encyrtidae,Microterys,weyericus,1
Encyrtidae,Microterys,xanthopsis,1
Encyrtidae,Microterys,xenos,1
Encyrtidae,Microterys,yolandae,2
Encyrtidae,Microterys,yunnanensis,2
Encyrtidae,Microterys,zarina,22
Encyrtidae,Microterys,zhaoi,1
Encyrtidae,Microterys,zygophylli,2
Encyrtidae,Ooencyrtus,acamas,1
Encyrtidae,Ooencyrtus,acastus,1
Encyrtidae,Ooencyrtus,acca,1
Encyrtidae,Ooencyrtus,acedes,1
Encyrtidae,Ooencyrtus,acestes,2
Encyrtidae,Ooencyrtus,acus,2
Encyrtidae,Ooencyrtus,admetus,1
Encyrtidae,Ooencyrtus,adonis,1
Encyrtidae,Ooencyrtus,aemilius,1
Encyrtidae,Ooencyrtus,aeneas,1
Encyrtidae,Ooencyrtus,aesar,1
Encyrtidae,Ooencyrtus,aethes,1
Encyrtidae,Ooencyrtus,afer,1
Encyrtidae,Ooencyrtus,agalmatus,1
Encyrtidae,Ooencyrtus,agastus,1
Encyrtidae,Ooencyrtus,agraulus,1
Encyrtidae,Ooencyrtus,albicrus,1
Encyrtidae,Ooencyrtus,alboantennatus,2
Encyrtidae,Ooencyrtus,aleaus,1
Encyrtidae,Ooencyrtus,alpes,1
Encyrtidae,Ooencyrtus,alrake,2
Encyrtidae,Ooencyrtus,alvaroi,1
Encyrtidae,Ooencyrtus,anabrivorus,1
Encyrtidae,Ooencyrtus,anasae,14
Encyrtidae,Ooencyrtus,angolensis,1
Encyrtidae,Ooencyrtus,antares,1
Encyrtidae,Ooencyrtus,aphidius,1
Encyrtidae,Ooencyrtus,ascalaphi,1
Encyrtidae,Ooencyrtus,australiensis,4
Encyrtidae,Ooencyrtus,austrinus,4
Encyrtidae,Ooencyrtus,azai,1
Encyrtidae,Ooencyrtus,azofeifai,1
Encyrtidae,Ooencyrtus,azul,1
Encyrtidae,Ooencyrtus,azureus,7
Encyrtidae,Ooencyrtus,bacchus,1
Encyrtidae,Ooencyrtus,bambeyi,14
Encyrtidae,Ooencyrtus,bedfordi,1
Encyrtidae,Ooencyrtus,belus,1
Encyrtidae,Ooencyrtus,berytus,1
Encyrtidae,Ooencyrtus,beya,1
Encyrtidae,Ooencyrtus,bicolor,1
Encyrtidae,Ooencyrtus,bidentatus,1
Encyrtidae,Ooencyrtus,blastothricoide,3
Encyrtidae,Ooencyrtus,borata,1
Encyrtidae,Ooencyrtus,boreas,1
Encyrtidae,Ooencyrtus,brisea,1
Encyrtidae,Ooencyrtus,brunneipes,5
Encyrtidae,Ooencyrtus,bucculatrix,14
Encyrtidae,Ooencyrtus,bukula,1
Encyrtidae,Ooencyrtus,californicus,2
Encyrtidae,Ooencyrtus,caligo,4
Encyrtidae,Ooencyrtus,calpodicus,3
Encyrtidae,Ooencyrtus,camerounensis,13
Encyrtidae,Ooencyrtus,caribeus,3
Encyrtidae,Ooencyrtus,castneus,3
Encyrtidae,Ooencyrtus,caurus,1
Encyrtidae,Ooencyrtus,ceatotis,1
Encyrtidae,Ooencyrtus,cereicornis,3
Encyrtidae,Ooencyrtus,ceres,1
Encyrtidae,Ooencyrtus,cervantesi,1
Encyrtidae,Ooencyrtus,charas,1
Encyrtidae,Ooencyrtus,charisma,1
Encyrtidae,Ooencyrtus,charybidis,1
Encyrtidae,Ooencyrtus,chloe,1
Encyrtidae,Ooencyrtus,cinctus,1
Encyrtidae,Ooencyrtus,circe,1
Encyrtidae,Ooencyrtus,cirinae,1
Encyrtidae,Ooencyrtus,clanius,1
Encyrtidae,Ooencyrtus,clavatus,1
Encyrtidae,Ooencyrtus,clio,1
Encyrtidae,Ooencyrtus,clisiocampae,3
Encyrtidae,Ooencyrtus,clotho,1
Encyrtidae,Ooencyrtus,congensis,1
Encyrtidae,Ooencyrtus,conops,1
Encyrtidae,Ooencyrtus,consona,1
Encyrtidae,Ooencyrtus,corbetti,4
Encyrtidae,Ooencyrtus,corei,2
Encyrtidae,Ooencyrtus,corinna,1
Encyrtidae,Ooencyrtus,coroebus,1
Encyrtidae,Ooencyrtus,crassulus,3
Encyrtidae,Ooencyrtus,crepana,1
Encyrtidae,Ooencyrtus,cretatus,1
Encyrtidae,Ooencyrtus,cybele,2
Encyrtidae,Ooencyrtus,dakshina,1
Encyrtidae,Ooencyrtus,daphne,3
Encyrtidae,Ooencyrtus,daritshevae,2
Encyrtidae,Ooencyrtus,deianira,1
Encyrtidae,Ooencyrtus,delatus,1
Encyrtidae,Ooencyrtus,delobella,1
Encyrtidae,Ooencyrtus,demodoci,6
Encyrtidae,Ooencyrtus,desdemona,1
Encyrtidae,Ooencyrtus,destructor,6
Encyrtidae,Ooencyrtus,dichromus,2
Encyrtidae,Ooencyrtus,dictyoplocae,1
Encyrtidae,Ooencyrtus,dione,1
Encyrtidae,Ooencyrtus,dipterae,8
Encyrtidae,Ooencyrtus,dis,1
Encyrtidae,Ooencyrtus,distatus,1
Encyrtidae,Ooencyrtus,dryas,2
Encyrtidae,Ooencyrtus,eburon,1
Encyrtidae,Ooencyrtus,edessa,1
Encyrtidae,Ooencyrtus,egeria,1
Encyrtidae,Ooencyrtus,elea,1
Encyrtidae,Ooencyrtus,elissa,1
Encyrtidae,Ooencyrtus,endymion,3
Encyrtidae,Ooencyrtus,ennomophagus,6
Encyrtidae,Ooencyrtus,epilachnae,1
Encyrtidae,Ooencyrtus,erdoesi,4
Encyrtidae,Ooencyrtus,erebus,2
Encyrtidae,Ooencyrtus,eulia,1
Encyrtidae,Ooencyrtus,euxoae,2
Encyrtidae,Ooencyrtus,eversi,3
Encyrtidae,Ooencyrtus,exallus,3
Encyrtidae,Ooencyrtus,fasciatus,3
Encyrtidae,Ooencyrtus,faunus,1
Encyrtidae,Ooencyrtus,fecundus,0
Encyrtidae,Ooencyrtus,ferdowsii,1
Encyrtidae,Ooencyrtus,ferrierei,1
Encyrtidae,Ooencyrtus,flavipes,6
Encyrtidae,Ooencyrtus,flavipterus,5
Encyrtidae,Ooencyrtus,forulus,1
Encyrtidae,Ooencyrtus,fulvipes,2
Encyrtidae,Ooencyrtus,furius,1
Encyrtidae,Ooencyrtus,galba,1
Encyrtidae,Ooencyrtus,garisa,1
Encyrtidae,Ooencyrtus,gelonus,1
Encyrtidae,Ooencyrtus,georyx,1
Encyrtidae,Ooencyrtus,glyco,1
Encyrtidae,Ooencyrtus,gonoceri,2
Encyrtidae,Ooencyrtus,gravis,2
Encyrtidae,Ooencyrtus,guamensis,16
Encyrtidae,Ooencyrtus,guerrierii,1
Encyrtidae,Ooencyrtus,hayatii,2
Encyrtidae,Ooencyrtus,hera,1
Encyrtidae,Ooencyrtus,hercle,1
Encyrtidae,Ooencyrtus,homoeoceri,4
Encyrtidae,Ooencyrtus,hortensa,1
Encyrtidae,Ooencyrtus,hyalinipennis,2
Encyrtidae,Ooencyrtus,hymen,1
Encyrtidae,Ooencyrtus,icarus,2
Encyrtidae,Ooencyrtus,ilion,1
Encyrtidae,Ooencyrtus,inconspicuus,2
Encyrtidae,Ooencyrtus,indefinitus,2
Encyrtidae,Ooencyrtus,indi,1
Encyrtidae,Ooencyrtus,infelix,1
Encyrtidae,Ooencyrtus,ingua,1
Encyrtidae,Ooencyrtus,insignis,1
Encyrtidae,Ooencyrtus,insulanus,1
Encyrtidae,Ooencyrtus,iris,2
Encyrtidae,Ooencyrtus,isabellae,8
Encyrtidae,Ooencyrtus,iulus,1
Encyrtidae,Ooencyrtus,ixion,1
Encyrtidae,Ooencyrtus,javanicus,2
Encyrtidae,Ooencyrtus,jeani,9
Encyrtidae,Ooencyrtus,johnsoni,5
Encyrtidae,Ooencyrtus,junoobi,1
Encyrtidae,Ooencyrtus,keralensis,1
Encyrtidae,Ooencyrtus,kerriae,3
Encyrtidae,Ooencyrtus,krasilnikovae,3
Encyrtidae,Ooencyrtus,kuvanae,11
Encyrtidae,Ooencyrtus,kyra,1
Encyrtidae,Ooencyrtus,lacteiclavus,1
Encyrtidae,Ooencyrtus,laius,1
Encyrtidae,Ooencyrtus,lamborni,13
Encyrtidae,Ooencyrtus,larvarum,5
Encyrtidae,Ooencyrtus,latiscapus,3
Encyrtidae,Ooencyrtus,leander,1
Encyrtidae,Ooencyrtus,leogyna,1
Encyrtidae,Ooencyrtus,libitina,1
Encyrtidae,Ooencyrtus,likinis,2
Encyrtidae,Ooencyrtus,longicauda,2
Encyrtidae,Ooencyrtus,longiclavae,2
Encyrtidae,Ooencyrtus,longivenosus,2
Encyrtidae,Ooencyrtus,lucens,2
Encyrtidae,Ooencyrtus,lucina,4
Encyrtidae,Ooencyrtus,lupercus,1
Encyrtidae,Ooencyrtus,lyaeus,1
Encyrtidae,Ooencyrtus,lycia,1
Encyrtidae,Ooencyrtus,lyras,1
Encyrtidae,Ooencyrtus,macula,4
Encyrtidae,Ooencyrtus,maenas,1
Encyrtidae,Ooencyrtus,maender,1
Encyrtidae,Ooencyrtus,maera,1
Encyrtidae,Ooencyrtus,maevius,1
Encyrtidae,Ooencyrtus,major,7
Encyrtidae,Ooencyrtus,manii,7
Encyrtidae,Ooencyrtus,marcelloi,1
Encyrtidae,Ooencyrtus,marimba,1
Encyrtidae,Ooencyrtus,mars,1
Encyrtidae,Ooencyrtus,masicus,1
Encyrtidae,Ooencyrtus,masii,3
Encyrtidae,Ooencyrtus,masneri,1
Encyrtidae,Ooencyrtus,melia,1
Encyrtidae,Ooencyrtus,mesasiaticus,2
Encyrtidae,Ooencyrtus,metallicus,1
Encyrtidae,Ooencyrtus,midas,1
Encyrtidae,Ooencyrtus,mimus,1
Encyrtidae,Ooencyrtus,minax,1
Encyrtidae,Ooencyrtus,minerva,1
Encyrtidae,Ooencyrtus,minnae,2
Encyrtidae,Ooencyrtus,minor,7
Encyrtidae,Ooencyrtus,minutus,1
Encyrtidae,Ooencyrtus,moneilemae,2
Encyrtidae,Ooencyrtus,musa,1
Encyrtidae,Ooencyrtus,nanus,4
Encyrtidae,Ooencyrtus,nepos,1
Encyrtidae,Ooencyrtus,neptunus,7
Encyrtidae,Ooencyrtus,neustriae,3
Encyrtidae,Ooencyrtus,nexus,1
Encyrtidae,Ooencyrtus,nezarae,1
Encyrtidae,Ooencyrtus,nigerrimus,0
Encyrtidae,Ooencyrtus,nigricorpus,1
Encyrtidae,Ooencyrtus,notialis,2
Encyrtidae,Ooencyrtus,notodontae,3
Encyrtidae,Ooencyrtus,noyesi,2
Encyrtidae,Ooencyrtus,obscurus,3
Encyrtidae,Ooencyrtus,ooii,4
Encyrtidae,Ooencyrtus,orielus,1
Encyrtidae,Ooencyrtus,ovidivorus,2
Encyrtidae,Ooencyrtus,pacificus,3
Encyrtidae,Ooencyrtus,pallidipes,8
Encyrtidae,Ooencyrtus,pamirensis,1
Encyrtidae,Ooencyrtus,papilionidis,2
Encyrtidae,Ooencyrtus,papilionis,15
Encyrtidae,Ooencyrtus,paratachardinae,1
Encyrtidae,Ooencyrtus,parties,2
Encyrtidae,Ooencyrtus,parvatianus,1
Encyrtidae,Ooencyrtus,peechianus,1
Encyrtidae,Ooencyrtus,pergama,1
Encyrtidae,Ooencyrtus,pericles,1
Encyrtidae,Ooencyrtus,persa,1
Encyrtidae,Ooencyrtus,phaneta,1
Encyrtidae,Ooencyrtus,philopapilionis,1
Encyrtidae,Ooencyrtus,phoebi,7
Encyrtidae,Ooencyrtus,phongi,2
Encyrtidae,Ooencyrtus,phymatidivorus,1
Encyrtidae,Ooencyrtus,piezodori,10
Encyrtidae,Ooencyrtus,pilosus,1
Encyrtidae,Ooencyrtus,pindarus,1
Encyrtidae,Ooencyrtus,pinguis,3
Encyrtidae,Ooencyrtus,pinicola,8
Encyrtidae,Ooencyrtus,pityocampae,7
Encyrtidae,Ooencyrtus,plautus,1
Encyrtidae,Ooencyrtus,podontiae,4
Encyrtidae,Ooencyrtus,polyphagus,6
Encyrtidae,Ooencyrtus,populicola,1
Encyrtidae,Ooencyrtus,prenidis,1
Encyrtidae,Ooencyrtus,proetus,1
Encyrtidae,Ooencyrtus,protohermesis,2
Encyrtidae,Ooencyrtus,proximus,3
Encyrtidae,Ooencyrtus,puparum,1
Encyrtidae,Ooencyrtus,quercicola,1
Encyrtidae,Ooencyrtus,quibus,1
Encyrtidae,Ooencyrtus,reducea,1
Encyrtidae,Ooencyrtus,rigemae,3
Encyrtidae,Ooencyrtus,risbeci,6
Encyrtidae,Ooencyrtus,rufogaster,3
Encyrtidae,Ooencyrtus,saccharalis,4
Encyrtidae,Ooencyrtus,salicinus,3
Encyrtidae,Ooencyrtus,segestes,1
Encyrtidae,Ooencyrtus,seles,1
Encyrtidae,Ooencyrtus,selinus,1
Encyrtidae,Ooencyrtus,semirame,1
Encyrtidae,Ooencyrtus,senegalensis,3
Encyrtidae,Ooencyrtus,seronis,2
Encyrtidae,Ooencyrtus,sesbaniae,4
Encyrtidae,Ooencyrtus,shakespearei,8
Encyrtidae,Ooencyrtus,simpliciscapus,1
Encyrtidae,Ooencyrtus,sinis,1
Encyrtidae,Ooencyrtus,smirnovi,1
Encyrtidae,Ooencyrtus,solidus,3
Encyrtidae,Ooencyrtus,solisi,1
Encyrtidae,Ooencyrtus,sorkula,1
Encyrtidae,Ooencyrtus,sphingidarum,1
Encyrtidae,Ooencyrtus,suada,1
Encyrtidae,Ooencyrtus,submetallicus,12
Encyrtidae,Ooencyrtus,sucro,1
Encyrtidae,Ooencyrtus,swezeyi,1
Encyrtidae,Ooencyrtus,syrphidis,4
Encyrtidae,Ooencyrtus,tamira,1
Encyrtidae,Ooencyrtus,tardus,5
Encyrtidae,Ooencyrtus,taverneae,1
Encyrtidae,Ooencyrtus,telenomicida,13
Encyrtidae,Ooencyrtus,thaiensis,1
Encyrtidae,Ooencyrtus,tibialis,2
Encyrtidae,Ooencyrtus,tricolor,2
Encyrtidae,Ooencyrtus,tumidiclava,1
Encyrtidae,Ooencyrtus,unicus,1
Encyrtidae,Ooencyrtus,uniformis,1
Encyrtidae,Ooencyrtus,urania,1
Encyrtidae,Ooencyrtus,ustica,1
Encyrtidae,Ooencyrtus,utetheisae,11
Encyrtidae,Ooencyrtus,utpradianus,1
Encyrtidae,Ooencyrtus,uturna,1
Encyrtidae,Ooencyrtus,vagus,1
Encyrtidae,Ooencyrtus,valcanus,1
Encyrtidae,Ooencyrtus,venatorius,6
Encyrtidae,Ooencyrtus,ventralis,2
Encyrtidae,Ooencyrtus,vertumnus,1
Encyrtidae,Ooencyrtus,vesta,1
Encyrtidae,Ooencyrtus,vinulae,3
Encyrtidae,Ooencyrtus,xanthogaster,2
Encyrtidae,Ooencyrtus,xiloe,1
Encyrtidae,Ooencyrtus,xylon,1
Encyrtidae,Ooencyrtus,yabe,1
Encyrtidae,Ooencyrtus,yoshidai,1
Encyrtidae,Ooencyrtus,ypsilon,1
Encyrtidae,Ooencyrtus,zenon,1
Encyrtidae,Plagiomerus,aulacaspis,4
Encyrtidae,Plagiomerus,bangaloriensis,1
Encyrtidae,Plagiomerus,chinensis,1
Encyrtidae,Plagiomerus,cyaneus,6
Encyrtidae,Plagiomerus,derceto,4
Encyrtidae,Plagiomerus,diaspidis,3
Encyrtidae,Plagiomerus,hospes,2
Encyrtidae,Plagiomerus,magniclavus,1
Encyrtidae,Plagiomerus,monticolus,3
Encyrtidae,Plagiomerus,peruviensis,3
Encyrtidae,Prochiloneurus,aegyptiacus,7
Encyrtidae,Prochiloneurus,agarwali,10
Encyrtidae,Prochiloneurus,albifuniculus,9
Encyrtidae,Prochiloneurus,albioviductus,3
Encyrtidae,Prochiloneurus,americanus,2
Encyrtidae,Prochiloneurus,annulatus,2
Encyrtidae,Prochiloneurus,aureipleurum,4
Encyrtidae,Prochiloneurus,bellulus,1
Encyrtidae,Prochiloneurus,bolivari,9
Encyrtidae,Prochiloneurus,cabrerai,3
Encyrtidae,Prochiloneurus,clavatus,3
Encyrtidae,Prochiloneurus,comperei,18
Encyrtidae,Prochiloneurus,dactylopii,7
Encyrtidae,Prochiloneurus,indicus,2
Encyrtidae,Prochiloneurus,io,2
Encyrtidae,Prochiloneurus,javanicus,2
Encyrtidae,Prochiloneurus,lecaniorum,2
Encyrtidae,Prochiloneurus,modestus,2
Encyrtidae,Prochiloneurus,nagasakiensis,4
Encyrtidae,Prochiloneurus,nigricornis,2
Encyrtidae,Prochiloneurus,nigriflagellum,5
Encyrtidae,Prochiloneurus,oviductus,5
Encyrtidae,Prochiloneurus,pantnagarensis,2
Encyrtidae,Prochiloneurus,pulchellus,26
Encyrtidae,Prochiloneurus,punctatus,2
Encyrtidae,Prochiloneurus,rex,2
Encyrtidae,Prochiloneurus,rumaki,1
Encyrtidae,Prochiloneurus,rungsi,1
Encyrtidae,Prochiloneurus,seini,3
Encyrtidae,Prochiloneurus,stenopterus,1
Encyrtidae,Prochiloneurus,taurus,6
Encyrtidae,Prochiloneurus,testaceus,4
Encyrtidae,Prochiloneurus,valparianus,1
Encyrtidae,Protyndarichoides,aligarhensis,4
Encyrtidae,Protyndarichoides,cinctiventris,3
Encyrtidae,Protyndarichoides,indicus,5
Encyrtidae,Protyndarichoides,longicornis,1
Encyrtidae,Protyndarichoides,nigriceps,1
Encyrtidae,Pseudleptomastix,abas,1
Encyrtidae,Pseudleptomastix,brevipennis,4
Encyrtidae,Pseudleptomastix,mexicana,1
Encyrtidae,Pseudleptomastix,squammulata,9
Encyrtidae,Pseudleptomastix,tertia,1
Encyrtidae,Trechnites,albicrus,1
Encyrtidae,Trechnites,albipodus,1
Encyrtidae,Trechnites,aligarhensis,2
Encyrtidae,Trechnites,alni,6
Encyrtidae,Trechnites,andhra,1
Encyrtidae,Trechnites,angolensis,3
Encyrtidae,Trechnites,australiensis,2
Encyrtidae,Trechnites,brevicornis,2
Encyrtidae,Trechnites,concinnus,2
Encyrtidae,Trechnites,dubiosus,2
Encyrtidae,Trechnites,flavipes,6
Encyrtidae,Trechnites,fuscitarsis,5
Encyrtidae,Trechnites,hairah,1
Encyrtidae,Trechnites,insidiosus,10
Encyrtidae,Trechnites,manaliensis,1
Encyrtidae,Trechnites,merops,2
Encyrtidae,Trechnites,morulus,1
Encyrtidae,Trechnites,pernicialis,2
Encyrtidae,Trechnites,sadkai,2
Encyrtidae,Trechnites,secundus,3
Encyrtidae,Trechnites,silvestris,1
Encyrtidae,Trechnites,trjapitzini,2
Encyrtidae,Trechnites,versicolor,3
Encyrtidae,Trechnites,viridiscutellatus,3
Encyrtidae,Trechnites,viridiscutellum,2
Encyrtidae,Zaplatycerus,africanus,2
Encyrtidae,Zaplatycerus,cethegi,1
Encyrtidae,Zaplatycerus,chalybes,1
Encyrtidae,Zaplatycerus,chorotega,1
Encyrtidae,Zaplatycerus,comperei,2
Encyrtidae,Zaplatycerus,fullawayi,2
Encyrtidae,Zaplatycerus,gela,3
Encyrtidae,Zaplatycerus,jorhatensis,2
Encyrtidae,Zaplatycerus,kemticus,2
Encyrtidae,Zaplatycerus,melvillei,2
Encyrtidae,Zaplatycerus,natalensis,2
Encyrtidae,Zaplatycerus,notialis,1
Encyrtidae,Zaplatycerus,palestinensis,5
Encyrtidae,Zaplatycerus,planiscutellum,2
Encyrtidae,Zaplatycerus,tachikawai,2
